"Sample_ID","biological_replicate","extraction_ID","extraction_replicate","run","collection_year","collection_month","collection_day","location1","longitude","latitude","sample_type","time_of_day","Anoplarchus","Clupea pallasii","Cymatogaster aggregata","Hypomesus pretiosus","Lumpenus sagitta","Oligocottus","Podothecus accipenserinus","Syngnathus leptorhynchus","Ammodytes personatus","Gasterosteus aculeatus","Microgadus proximus","Oncorhynchus nerka","Pholis laeta","Hexagrammos","Oncorhynchus keta","Salvelinus","Synchirus gilli","Artedius lateralis","Enophrys bison","Gadus macrocephalus","Lepidopsetta","Leptocottus armatus","Liparis greeni","Oncorhynchus kisutch","Citharichthys stigmaeus","Myoxocephalus","Hexagrammos decagrammus","Oncorhynchus gorbuscha","Oncorhynchus tshawytscha","Clinocottus acuticeps","Platichthys stellatus","Sebastes","Brachyistius frenatus","Hemilepidotus hemilepidotus","Leptoclinus maculatus","Phytichthys chirus","Bathymaster","Aptocyclus ventricosus","Eleginus gracilis","Gadus chalcogrammus","Hippoglossoides elassodon","Limanda aspera","Mallotus villosus","Hippoglossus stenolepis","Xiphister","NA","Artedius fenestralis","Trichodon trichodon","Ronquilus jordani","Apodichthys flavidus","Anarrhichthys ocellatus","Bathymaster caeruleofasciatus","Enophrys diceraus","Sebastolobus","Hemilepidotus jordani","Ophiodon elongatus","Aulorhynchus flavidus","Nautichthys oculofasciatus","Blepsias bilobus","Microstomus pacificus","Agonidae_1","Artedius harringtoni","Clinocottus globiceps","Scorpaenichthys marmoratus","Pleuronichthys coenosus","Liparis cyclopus","Clinocottus embryum","Stichaeus punctatus","Thaleichthys pacificus","Pleuronectidae_1","Rhinogobiops nicholsii","Citharichthys sordidus","Sardinops sagax","Anoplopoma fimbria","Oncorhynchus mykiss","Liparis mucosus","Atheresthes","Liparis florae","Agonopsis vulsa","Gymnocanthus galeatus","Zaprora silenus","Liparis pulchellus","Stenobrachius leucopsarus","Blepsias cirrhosus","Bothragonus swanii","Thunnus","Pleuronectes quadrituberculatus","Liparis fucensis"
"e02088-1-B","e02088","e02088_1",1,"B",2021,7,20,"98",-153.548,57.9204,"sample","18:49",0.0274918510893807,0.245925544690341,0,0,0,0,0,0,0,0,0,0,0.151269514496483,0.0126522559615715,0,0,0,0,0,0.119660319094184,0.0342683136043918,0,0.000257334019557386,0,0,0.0638188368502316,0,0.0588437124721221,0,0,0.000514668039114771,0,0,0,0,0,0,0,0,0.00171556013038257,0,0,0,0.0532681420483788,0.128323897752616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101990049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02089-1-B","e02089","e02089_1",1,"B",2021,7,20,"98",-153.548,57.9204,"sample","18:49",0,0.0220631013649586,0,0,0,0.0149026627880958,0,0,0,0,0,0,0.208055493398971,0.0596106511523831,0,0,0.000268516446632356,0.063593645110763,0,0.109241441038264,0,0,0,0.0246587603490714,0,0.0347281270977847,0,0.173372119042291,0.025867084358917,0,0,0,0,0,0,0,0,0,0,0.000402774669948534,0,0,0,0,0.191183710002238,0,0,0,0,0.0720519131796823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02090-1-B","e02090","e02090_1",1,"B",2021,7,20,"98",-153.548,57.9204,"sample","18:49",0.0826995834447969,0,0,0,0,0.034394466312531,0,0,0,0,0.0154010776932778,0.00011464822104177,0.0727634042878435,0.173768487025643,0,0.043719188290595,0,0.00313371804180838,0,0,0,0,0,0,0,0,0.0457064241219857,0.0160125348721672,0,0,0,0,0,0.028623839186762,0,0,0,0,0,0.253143272060229,0,0,0,0,0.143539572744296,0,0,0,0,0.0166622081247373,0,0,0,0,0,0,0,0,0,0,0,0.0481140367638629,0,0,0,0,0,0,0,0.0222035388084228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02091-1-B","e02091","e02091_1",1,"B",2021,7,20,"100",-153.51,57.9098,"sample","20:18",0.0630347868325673,0,0,0,0,0,0,0,0,0,0,0,0.163060942345776,0.0529835967567164,0,0,0,0,0.0868363038523334,0,0,0,0,0,0,0,0,0.268878675783731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149460075477338,0,0,0.191009976460038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17404625789336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02092-1-B","e02092","e02092_1",1,"B",2021,7,20,"100",-153.51,57.9098,"sample","20:18",0.179639238942426,0.076317554449504,0,0,0.00617741536940944,0.0695753468177486,0,0,0.0324049560521021,0.000105898549189876,0.0527021779801617,0.0190617388541777,0.0579265064068622,0.0232270817889795,0,0.0213209079035617,0,0,0.0121077341240425,0.0124607292880088,0,0,0.0638921246778919,0,0,0.0193441349853507,0.032793250732465,0.101380211091108,0.0162730770588443,0,0,0,0,0.0785061244660948,0,0,0,0,0,0,0,0.0544318542835963,0,0.0261216421335028,0.0235447774365491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05990327932507e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206149175756292,0,0,0,0,0,0,0
"e02093-1-B","e02093","e02093_1",1,"B",2021,7,20,"100",-153.51,57.9098,"sample","20:18",0.117966196007512,0.0978646449189678,0,0,0.0187104402865688,0.0383946581345204,0,0,0.0392988801558044,0,0,0.0313695485845448,0.104124643527857,0.0150935522014328,0,0,0.031299993044446,0.0206579954093344,0,0,0,0,0,0,0,0,0,0.196981289559713,0,0,0,0,0,0.0662864297141267,0,0,0,0,0,0,0,0.0760937608680531,0,0,0,0,0.0310217708840509,0.0504973221117062,0,0.0308826598038534,0,0,0.000347777700493844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033108437087014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02094-1-B","e02094","e02094_1",1,"B",2021,7,20,"99",-153.513,57.9117,"sample","19:49",0.047603019666298,0.0916959176804347,0,0,0,0,0,0,0.181564648747415,0,0,0,0.039524931480502,0.129922584988219,0,0.0572197913160552,0,0,0.0276963023513007,0.0849160936673559,0,0,0,0,0,0,0.0332740299081598,0.0829446554791557,0,0,0,0,0,0.0724623743809203,0,0,0.025147857864115,0,0,0,0,0.027167379910564,0,0,0,0,0,0.0482281098235322,0,0.0267346251863249,0,0,0,0,0,0,0,0,0,0,0,9.61677164975718e-05,0,0,0,0,0.023801509833149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02095-1-B","e02095","e02095_1",1,"B",2021,7,20,"99",-153.513,57.9117,"sample","19:49",0,0.161191077903527,0,0,0.0347763981980002,0,0,0,0.151192176683881,0,0,0,0.037468410064828,0.0879024283045819,0,0.0851005384023734,0,0,0,0.0631249313262279,0,0,0,0,0,0,0,0.183221623997363,0,0,0,0,0,0.0252719481375673,0,0,0,0,0,0,0,0.0542797494780793,0,0,0,0,0.0199978024392924,0.0489506647621141,0,0,0,0,0,0,0,0,0.0098340841665751,0,0,0,0,0,0.0376881661355895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02096-1-B","e02096","e02096_1",1,"B",2021,7,20,"99",-153.513,57.9117,"sample","19:49",0.0424472930459689,0.0747523125322815,0,0,0.0115509226651641,0.0192984927454571,0,0,0.165985819599005,0,0,0,0.0444194017936799,0.0658308681973987,0,0,0,0,0.0575198384749026,0,0.0156829600413204,0,0.07747570080293,0,0,0,0.0260600084518946,0.074001033009344,0.0146969056674649,0,0,0,0,0.0633422547776682,0,0,9.39099403671879e-05,0,0,0.0377987509977931,0,0.0113161478142461,0,0,0,0,0.0722167441423675,0,0,0.0308024604404376,0,0,0,0,0,0,0.0225383856881251,0,0,0,0,0,0.0236653049725313,0,0,0,0.0331032539794337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154012302202188,0
"e02097-1-B","e02097","e02097_1",1,"B",2021,7,21,"102",-153.453,57.9611,"sample","7:51",0.0576038693307961,0,0,0.0199809705042816,0,0,0,0,0.128052648271487,0,0,0.0188312718046305,0,0.0507056771328893,0,0.0449968284173803,0.036790358388836,0,0.0388122423089121,0.0550666032350143,0,0,0,0,0,0.0537583254043768,0.0806771328893118,0.0445210910244212,0,0,0,0,0,0,0,0,0,0,0,0.207342213764669,0,0,0.00574849349825563,0,0.0271566761814145,0,0,0.0805978433238186,0,0,0,0,0,0,0,0,0.000198223913732953,0,0,0,0,0.0491595306057723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02098-1-B","e02098","e02098_1",1,"B",2021,7,21,"102",-153.453,57.9611,"sample","7:51",0.0675174969123096,0,0,0,0,0,0,0,0.220735556470427,0,0,0,0,0.117538081515027,0,0,0,0,0.0760257993687389,0,0,0,0,0,0,0.0383559763963222,0.0429532043364896,0.189515575682723,0,0,0,0,0,0,0,0,0,0,0,0.0870042541512282,0,0,0,0.0192122958693564,0,0,0,0.0397282832441334,0,0.0568135034993825,0,0,0,0,0,0,0,0,0,0,0,0.044599972553863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02099-1-B","e02099","e02099_1",1,"B",2021,7,21,"102",-153.453,57.9611,"sample","7:51",0,0.0894503243427791,0,0.0125753954705815,0,0,0,0,0.0593490383521111,0.000113804483896666,0,0,0.0420507567998179,0.116649595994082,0,0,0,0.000113804483896666,0.0588938204165244,0,0,0,0,0,0,0,0.0369864572664163,0,0.00318652554910663,0,0,0,0,0.0884829862296574,0,0,0,0,0,0.381074314327984,0,0,0.0398315693638329,0,0,0,0,0.0397177648799363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031466939797428,0,0,0,0,5.69022419483328e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02100-1-B","e02100","e02100_1",1,"B",2021,7,21,"101",-153.44,57.9594,"sample","6:53",0.122255424191243,0.132389242562037,0,0,0,0,0,0,0,0,0,0.0723658568273353,0.118227880992595,0,0,0.0423541639599844,0,0,0,0.0691178381187476,0,0,0,0,0,0,0.0824996751981291,0.078277250876965,0.0263739119137326,0,0.0104586202416526,0,0,0,0,0,0,0,0,0,0,0,0.0133818370793816,0,0.0530076653241523,0,0.0230609328309731,0.0260491100428738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995842536053008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305963362348967,0,0,0,0
"e02101-1-B","e02101","e02101_1",1,"B",2021,7,21,"101",-153.44,57.9594,"sample","6:53",0.0771085907965063,0.242667188111068,0,0,0,0,0,0,0,0,0,0.034871594316256,0.0862338678138443,0,0,0.000130361100247686,0,0.0503193846956068,0,0,0,0,0,0,0,0,0,0.20199452483379,0,0,0,0,0,0.0893625342197888,0,0,0,0,0,0,0,0,0.0795202711510885,0,0.0595750228131925,0,0,0,0,0,0,0,0.0782166601486117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02102-1-B","e02102","e02102_1",1,"B",2021,7,21,"101",-153.44,57.9594,"sample","6:53",0,0.100294294696007,0,0,0,0,0,0,0.186174837803491,0,0.0436425657146679,0.0367868370008695,0.024045214366932,0.0638084409069627,0,0.0349140525717343,0,0,0,0.0889907029630125,0,0,0.042405190288275,0,0,0,0,0.107451006621631,0,0,0,0,0,0.0496287873720821,0,0,0,0,0,0,0,0,0.00344458564644505,0,0.0300648786034379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457828907765367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142565714667915,0,0,0,0,0,0,0
"e02103-1-B","e02103","e02103_1",1,"B",2021,7,21,NA,NA,NA,"sample",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999644709727848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000355290272152348,0
"e02104-1-B","e02104","e02104_1",1,"B",2021,7,21,NA,NA,NA,"sample",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02105-1-B","e02105","e02105_1",1,"B",2021,7,21,NA,NA,NA,"sample",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02106-1-B","e02106","e02106_1",1,"B",2021,7,21,"103",-152.787,58.0749,"sample","14:47",0,0.0589134049341662,0,0,0.0730687997123983,0.0459263919471532,0,0,0.224913494809689,0.0274569720936503,0,0,0.168741293308767,0.0668224509054959,0,0.030243113288096,0,0,0,0.123219341212421,0,0,0.000134813283602211,0,0,0.0976946928504022,0,0,0,0,0.0248955197052083,0,0,0,0,0,0,0,0,0,0,0.0579697119489507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02107-1-B","e02107","e02107_1",1,"B",2021,7,21,"103",-152.787,58.0749,"sample","14:47",0.0378578694957128,0,0,0.0430170033425374,0.133192849876471,0.0257956692341229,0,0,0.188635372765586,0,0,0,0,0.056823136172068,0,0,0,0,0,0,0,0.0421450370585671,0,0.0612556314489173,0,0.0212905101002761,0,0.0524633047522162,0,0,0.0619822700188926,0,0,0,0,0,0.000145327713995059,0,0,0.275396018020637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02108-1-B","e02108","e02108_1",1,"B",2021,7,21,"103",-152.787,58.0749,"sample","14:47",0.00474683544303797,0,0,0,0.0852604673807205,0.0740628042843233,0,0,0.283471275559883,0.0982838364167478,0.0303067185978578,0.0489897760467381,0,0.000121713729308666,0,0.0427823758519961,0,0,0,0,0,0,0,0,0,0,0,6.0856864654333e-05,0,0.0886684518013632,0.103760954235638,0,0,0,0,0,0,0,0,0.139483933787731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02109-1-B","e02109","e02109_1",1,"B",2021,7,21,"104",-152.765,58.0693,"sample","15:40",0.0318263090676884,0.143397190293742,0,0,0.144725415070243,0,0,0,0.225644955300128,0,0,0.065338441890166,0.0804597701149425,0.0162962962962963,0,0.0431162196679438,0,0,0,0.073154533844189,0,0.0532822477650064,0,0,0,0.0207918263090677,0,0.0438314176245211,0,0,0.0259514687100894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032183908045977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02110-1-B","e02110","e02110_1",1,"B",2021,7,21,"104",-152.765,58.0693,"sample","15:40",0,0.128671623688235,0,5.2734272003375e-05,0.0662869799082424,0,0,0,0.133734113800559,0.0467752992669936,0,0.013921847808891,0.0948689553340716,0.101988082054527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787322681010389,0,0,0.160892263882297,0,0,0,0.00052734272003375,0,0,0,0,0.171597321098982,0,0.00195116806412487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02111-1-B","e02111","e02111_1",1,"B",2021,7,21,"104",-152.765,58.0693,"sample","15:40",0,0,0,0.000111074086415639,0.0288237254248584,0,0,0,0.0685327113184494,0,0,0.0592024880595357,0.369099189159169,0,0,0.0705875819171387,0,0,0,0.0692546928801511,0,0.000111074086415639,0,0,0,0,0,0.179384649561257,0,0,0,0,0,0,0,0,0.000111074086415639,0,0,0.123625458180606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311562812395868,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02072-2-B","e02072","e02072_2",2,"B",2021,7,18,"93",-159.368,55.7722,"sample","11:50",0,0,0,0,0,0,0,0,0.173010510510511,0,0,0,0,0.0930930930930931,0,0.0203828828828829,0,7.50750750750751e-05,0.0392267267267267,0.435172672672673,0,0,0,0,0,0.0708333333333333,0.0756006006006006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04253003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500750750750751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02073-2-B","e02073","e02073_2",2,"B",2021,7,18,"94",-159.357,55.7877,"sample","12:36",0.060044574575012,0.0119739544640126,0,0,0,0,0,0,0.0159070052003671,0,0,0,0.0270943495171088,0.110431324564087,0,0,0,0.0140715815234017,0,0.459424026569943,0.0100948302233099,0,0.0155137001267316,0,0,0.0133723725036053,0,0.00620548005069265,0,0,0.000262203382423633,0.150504741511165,0,0.019577852554298,0,0,0,0,0,0,0,0.037407682559105,0,0,0,0,0,0.0481143206747367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02074-2-B","e02074","e02074_2",2,"B",2021,7,18,"94",-159.357,55.7877,"sample","12:36",0.0869198312236287,0,0,0,0,0,0,0,0,0,0,0,0,0.12481779823552,0,0,0,0.0420406597621788,0,0.166935174530111,0.172995780590717,0,0,0,0,0.0705024932873034,0.0571538166474875,0.0550824702723437,0,0,0.0755657844265439,0.147986191024166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02075-2-B","e02075","e02075_2",2,"B",2021,7,18,"94",-159.357,55.7877,"sample","12:36",0.067232329042928,0,0,0,0,0,0,0,0.041777522111167,0,0,0,0,0.0714747968648882,0,0,0,0.0870784497015891,0,0.332134896095491,0,0,0,0,0,0,0.0112173725461998,0.0325016178902711,0,0.0286186812396635,0,0.268425972531818,0,0.0304882433306968,0,0,0.000719062342705113,0,0,0,0,0.0283310563025814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02076-2-B","e02076","e02076_2",2,"B",2021,7,18,"95",-158.825,55.8845,"sample","17:34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216825672159584,0,0,0,0,0,0,0,0.951141948540041,0,0,0,0,0,0,0,0,0,0,0,0.0271754842440012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02077-2-B","e02077","e02077_2",2,"B",2021,7,18,"95",-158.825,55.8845,"sample","17:34",0,0,0,0,0,0,0,0,0,0,0,0,0.0519345624513113,0.207435298190946,0,0,0,0,0,0.107071756253787,0,0,0,0,0,0,0,0.336925473902882,0,0.123301307019822,0,0.119795724054358,0,0,0,0,0,0,0,0,0,0,0.0285207305461785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025015147580715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02078-2-B","e02078","e02078_2",2,"B",2021,7,18,"95",-158.825,55.8845,"sample","17:34",0,0.29851354103034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78748387972579e-05,0,0.179800447973936,0,0,0.104255752392588,0.416208511504785,0,0,0,0,0,0,0,0,0,0,0,0,0.000678748387972579,0,6.78748387972579e-05,0,0,0,0,0.000271499355189031,0,0,0,0.000135749677594516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02079-2-B","e02079","e02079_2",2,"B",2021,7,18,"96",-158.821,55.8845,"sample","18:02",0.0875618811881188,0.0817450495049505,0,0,0,0,0,0,0,0.000123762376237624,0,0,0,0.0741336633663366,0,0,0,0,0,0,0,0.000123762376237624,0,0,0,0,0.039789603960396,0.515717821782178,0,0,0,0,0,0,0,0,0.000309405940594059,0,0,0,0,0,0.0338490099009901,0,0.094740099009901,0,0,0.0719059405940594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02080-2-B","e02080","e02080_2",2,"B",2021,7,18,"96",-158.821,55.8845,"sample","18:02",0.0289543500137224,0.0300064038056902,0,0,0,0,0,0,0,0,0,0,0,0.0724087457689141,0,0,0,0.0101546061659501,9.14829384319824e-05,0.0548897630591895,0,0,0,0.0241514957460434,0,0.0647241789406276,0.102735339859116,0.489570945018754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282682279754826,0,0,0.0801390540664166,0,0.0139054066416613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02081-2-B","e02081","e02081_2",2,"B",2021,7,18,"96",-158.821,55.8845,"sample","18:02",0,0.0866967442994757,0,0,0,0,0,0,0,0,0,0,0,0.326911352274113,0,0,0,0,0,0.0920009754907938,0,0,0,0,0,0,0.145043287403975,0,0,0,0,0,0,0,0,0,0,0,0,0.000609681746128521,0.048225826118766,0,0.00121936349225704,0,0.143092305816364,0,0,0.0500548713571516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106145592000975,0,0,0,0,0,0,0,0,0,0,0
"e02082-2-B","e02082","e02082_2",2,"B",2021,7,19,"97",-158.693,55.9748,"sample","7:45",0,0.0157818614939595,0,0,0.0242896035392207,0,0,0,0.166113663433725,0,0,0,0,0.105283307810107,0,0,0,0,0,0.116938914412115,0.020163348647269,0.0818019397651863,0,0,0,0.0145907776076229,0.236047303045772,0.0530457716522035,0,0,0,0,0,0.0186744937893483,0,0,0,0,0,0,0,0,0.0176961034541433,0,0,0,0,0.0862259656287221,0,0.0433469457206058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02083-2-B","e02083","e02083_2",2,"B",2021,7,19,"97",-158.693,55.9748,"sample","7:45",0,0,0,0,0,0.00629970512018586,0,0,0,4.46787597176302e-05,0,0,0,0.125636672325976,0,0,0,0.00880171566437316,0,0.221025824323117,0.0205522294701099,0.102671789831114,0,0,0,0,0.116879635421321,0.0914574211419891,0,0,0.000536145116611563,0.0270306496291663,0,0.0100527209364668,0,0,0.0486551693324993,0,0,0,0.000357430077741042,0,0.0572334911982843,0.0277008310249307,0.01885443660084,0,0,0.0260923956750961,0,0.0332856759896345,0,0,0,0,0,0,0,0,0,0,0.0565186310428023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000312751318023412,0,0,0,0,0,0,0
"e02084-2-B","e02084","e02084_2",2,"B",2021,7,19,"97",-158.693,55.9748,"sample","7:45",0,0,0,0,0,0,0,0,0.064046783625731,0,0.024280701754386,0,0,0.0409824561403509,0,0,0,0.00701754385964912,0.0282105263157895,0.256514619883041,0.0189941520467836,0.0541286549707602,0,0.00977777777777778,0,0.0624093567251462,0.0674152046783626,0.249029239766082,0,0,0,0.0116959064327485,0,0,9.35672514619883e-05,0,0.0104327485380117,0,0,0.000327485380116959,0,0.00233918128654971,0.0620818713450292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298479532163743,0,0,0,0,0,0,0,0,0,0,0.000374269005847953,0,0,0,0,0,0,0
"e02085-2-B","e02085","e02085_2",2,"B",2021,7,19,NA,NA,NA,"sample","8:35",0,0,0,0.0241874168409048,0,0,0,0,0.149496293480327,0,0,0,0,0.047424444022049,0,0,0,0,0,0.19031552936704,0.043575365900019,0,0,0,0,0,0,0.100028511689793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408857631628968,0,0.0361148070708991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02086-2-B","e02086","e02086_2",2,"B",2021,7,19,NA,NA,NA,"sample","8:35",0,0,0,0.111912595967266,0,0,0,0,0.0213869906352822,0,0.0472454230996372,0,0,0.0471610562726736,0,0,0,0,0.0250569476082005,0.392052644900025,0.0192356365477094,0,0.00565257740656374,0,0,0,0.0874040327343289,0.085041761579347,0,0.00818358221547288,0,0.0443769509828735,0,0,0,0,0.00750864759976377,0,0,0,0,0,0.0779549481144014,0.0162406141905003,0,0,0,0.00358559014595461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02087-2-B","e02087","e02087_2",2,"B",2021,7,19,NA,NA,NA,"sample","8:35",0,0,0,0.0503302770383516,0,0,0,0,0.0297742285319925,0,0.0162180814354727,0,0,0.041457162575175,0,0,0,0,0,0.481317164546978,0,0.000542245883860791,0.0210982943902199,0,0,0.00818298333826284,0.170511682934043,0.00571822932071379,0,0,0,0.0189293108547767,0,0,0,0,0.0361332938972691,0,0,0,0,0,0.112146307798482,0,0.00764073745440205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02088-2-B","e02088","e02088_2",2,"B",2021,7,20,"98",-153.548,57.9204,"sample","18:49",0.136214442013129,0.0321845368344274,0,0,0.0337345003646973,0,0,0,0.0577589350838804,0,0,0,0.158415390226112,0.0898067104303428,0,0,0,0.0399799416484318,0,0.195796863603209,0,0.000273522975929978,0,0,0,0.0551148796498906,0.037518234865062,0.0562089715536105,0,0,0,0,0,0.0543398978847557,0,0,0,0,0,0,0,0,0,0,0.0526531728665208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
